name,personId,postseason_games,reg_season_games,tour_date_postseason,tour_date_reg_season,tot_games,tot_tour_date_games,tot_tour_date_percent,postseason_tour_date_percent,reg_season_tour_date_percent
Beno Udrih,2757,53,832,1,60,885,61,0.06892655367231638,0.018867924528301886,0.07211538461538461
Benoit Benjamin,104,18,807,0,101,825,101,0.12242424242424242,0,0.1251548946716233
Bernard James,203108,3,92,0,0,95,0,0,0,0
Bernard King,77264,28,875,3,142,903,145,0.16057585825027684,0.10714285714285714,0.16228571428571428
Bernard Robinson,2774,1,128,0,4,129,4,0.031007751937984496,0,0.03125
Bernard Thompson,78323,2,213,0,8,215,8,0.037209302325581395,0,0.03755868544600939
Bernard Toone,78356,4,23,0,0,27,0,0,0,0
Bernie Fryer,76761,0,111,0,4,111,4,0.036036036036036036,NA,0.036036036036036036
Bernie Harris,76957,0,11,0,0,11,0,0,NA,0
Bernie Williams,78540,0,129,0,19,129,19,0.14728682170542637,NA,0.14728682170542637
Bert Cook,76434,1,37,0,1,38,1,0.02631578947368421,0,0.02702702702702703
Bilal Coulibaly,1641731,0,122,0,20,122,20,0.16393442622950818,NA,0.16393442622950818
Bill Bradley,76233,95,742,24,177,837,201,0.24014336917562723,0.25263157894736843,0.238544474393531
Bill Bridges,76253,113,926,25,198,1039,223,0.21462945139557266,0.22123893805309736,0.21382289416846653
Bill Buntin,76302,0,41,0,1,41,1,0.024390243902439025,NA,0.024390243902439025
Bill Calhoun,76331,16,284,0,6,300,6,0.02,0,0.02112676056338028
Bill Cartwright,76362,124,963,7,77,1087,84,0.07727690892364306,0.056451612903225805,0.07995846313603323
Bill Chamberlain,76374,0,28,0,2,28,2,0.07142857142857142,NA,0.07142857142857142
Bill Closs,76406,3,91,0,5,94,5,0.05319148936170213,0,0.054945054945054944
Bill Curley,223,2,147,0,1,149,1,0.006711409395973154,0,0.006802721088435374
Bill Dinwiddie,76576,0,221,0,19,221,19,0.08597285067873303,NA,0.08597285067873303
Bill Ebben,76633,0,9,0,0,9,0,0,NA,0
Bill Edwards,76646,0,3,0,1,3,1,0.3333333333333333,NA,0.3333333333333333
Bill Fenley,76706,0,7,0,0,7,0,0,NA,0
Bill Garnett,76785,9,300,0,2,309,2,0.006472491909385114,0,0.006666666666666667
Bill Hanzlik,76944,62,748,3,47,810,50,0.06172839506172839,0.04838709677419355,0.06283422459893048
Bill Henry,77004,0,40,0,0,40,0,0,NA,0
Bill Hewitt,77013,15,361,4,17,376,21,0.05585106382978723,0.26666666666666666,0.04709141274238227
Bill Jones,77180,0,37,0,0,37,0,0,NA,0
Bill Kenville,77247,41,337,1,25,378,26,0.06878306878306878,0.024390243902439025,0.07418397626112759
Bill Laimbeer,100263,113,1068,22,135,1181,157,0.13293818797629128,0.19469026548672566,0.12640449438202248
Bill Ligon,77388,2,38,0,1,40,1,0.025,0,0.02631578947368421
Bill Martin,77481,0,84,0,1,84,1,0.011904761904761904,NA,0.011904761904761904
Bill Mayfield,77495,0,7,0,0,7,0,0,NA,0
Bill McGill,77531,5,158,0,12,163,12,0.0736196319018405,0,0.0759493670886076
Bill Melchionni,77576,10,144,0,5,154,5,0.032467532467532464,0,0.034722222222222224
Bill Mlkvy,77619,0,23,0,0,23,0,0,NA,0
Bill Roberts,77979,0,8,0,0,8,0,0,NA,0
Bill Robinzine,77997,8,529,2,59,537,61,0.11359404096834265,0.25,0.11153119092627599
Bill Russell,78049,165,963,62,250,1128,312,0.2765957446808511,0.37575757575757573,0.25960539979231567
Bill Sharman,78126,78,640,32,152,718,184,0.2562674094707521,0.41025641025641024,0.2375
Bill Smith,78207,0,31,0,4,31,4,0.12903225806451613,NA,0.12903225806451613
Bill Smith,78209,0,10,0,1,10,1,0.1,NA,0.1
Bill Stricker,78269,0,1,0,0,1,0,0,NA,0
Bill Thieben,78312,2,86,0,2,88,2,0.022727272727272728,0,0.023255813953488372
Bill Tosheff,78359,0,63,0,3,63,3,0.047619047619047616,NA,0.047619047619047616
Bill Turner,78385,22,294,0,27,316,27,0.08544303797468354,0,0.09183673469387756
Bill Walton,78450,49,468,5,45,517,50,0.09671179883945841,0.10204081632653061,0.09615384615384616
Bill Wennington,82,70,720,1,10,790,11,0.013924050632911392,0.014285714285714285,0.013888888888888888
Bill Willoughby,78577,24,489,2,19,513,21,0.04093567251461988,0.08333333333333333,0.03885480572597137
Bill Zopf,78648,0,53,0,0,53,0,0,NA,0
Billy Cunningham,76487,39,654,13,215,693,228,0.329004329004329,0.3333333333333333,0.3287461773700306
Billy Donovan,76586,0,44,0,0,44,0,0,NA,0
Billy Gabor,76768,36,218,9,15,254,24,0.09448818897637795,0.25,0.06880733944954129
Billy Garrett,1628656,0,4,0,0,4,0,0,NA,0
Billy Hassett,76967,5,30,0,0,35,0,0,0,0
Billy Knight,77290,10,671,1,72,681,73,0.10719530102790015,0.1,0.10730253353204174
Billy McKinney,77547,19,476,0,28,495,28,0.05656565656565657,0,0.058823529411764705
Billy Owens,182,11,600,1,79,611,80,0.1309328968903437,0.09090909090909091,0.13166666666666665
Billy Paultz,77817,70,636,9,60,706,69,0.09773371104815864,0.12857142857142856,0.09433962264150944
Billy Reid,77937,0,59,0,1,59,1,0.01694915254237288,NA,0.01694915254237288
Billy Thomas,2873,8,53,0,2,61,2,0.03278688524590164,0,0.03773584905660377
Billy Thompson,1631,4,300,0,19,304,19,0.0625,0,0.06333333333333334
Billyray Bates,76121,6,187,0,23,193,23,0.11917098445595854,0,0.12299465240641712
Bimbo Coles,902,11,852,0,76,863,76,0.0880648899188876,0,0.0892018779342723
Bingo Smith,78202,18,871,7,206,889,213,0.23959505061867267,0.3888888888888889,0.2365097588978186
Bismack Biyombo,202687,41,865,0,9,906,9,0.009933774834437087,0,0.010404624277456647
Bison Dele,183,39,413,1,40,452,41,0.09070796460176991,0.02564102564102564,0.09685230024213075
Blair Rasmussen,78656,29,532,6,67,561,73,0.13012477718360071,0.20689655172413793,0.12593984962406016
Blake Ahearn,201336,3,19,0,2,22,2,0.09090909090909091,0,0.10526315789473684
Blake Griffin,201933,68,765,9,142,833,151,0.18127250900360145,0.1323529411764706,0.18562091503267975
Blake Wesley,1631104,0,154,0,6,154,6,0.03896103896103896,NA,0.03896103896103896
Blue Edwards,898,34,704,3,94,738,97,0.13143631436314362,0.08823529411764706,0.13352272727272727
Bo Ellis,76664,15,168,0,4,183,4,0.02185792349726776,0,0.023809523809523808
Bo Erias,76679,0,18,0,1,18,1,0.05555555555555555,NA,0.05555555555555555
Bo Kimble,77260,3,105,0,14,108,14,0.12962962962962962,0,0.13333333333333333
Bo Lamar,77330,10,71,1,11,81,12,0.14814814814814814,0.1,0.15492957746478872
Bo Outlaw,448,22,914,0,1,936,1,0.0010683760683760685,0,0.0010940919037199124
Bob Allen,76028,4,27,0,0,31,0,0,0,0
Bob Anderegg,76034,0,31,0,0,31,0,0,NA,0
Bob Armstrong,76061,0,20,0,0,20,0,0,NA,0
Bob Arnzen,76064,0,55,0,4,55,4,0.07272727272727272,NA,0.07272727272727272
Bob Bigelow,76165,0,94,0,0,94,0,0,NA,0
Bob Boozer,76206,48,873,8,167,921,175,0.19001085776330076,0.16666666666666666,0.19129438717067582
Bob Brannum,76238,22,239,3,13,261,16,0.06130268199233716,0.13636363636363635,0.05439330543933055
Bob Burrow,76313,0,81,0,1,81,1,0.012345679012345678,NA,0.012345679012345678
Bob Carney,76345,7,19,0,0,26,0,0,0,0
Bob Carpenter,76346,4,75,0,1,79,1,0.012658227848101266,0,0.013333333333333334
Bob Carrington,76352,0,82,0,14,82,14,0.17073170731707318,NA,0.17073170731707318
Bob Christian,76395,6,246,0,3,252,3,0.011904761904761904,0,0.012195121951219513
Bob Cousy,600003,109,862,75,277,971,352,0.36251287332646753,0.6880733944954128,0.3213457076566125
Bob Dandridge,76500,98,840,23,195,938,218,0.232409381663113,0.23469387755102042,0.23214285714285715
Bob Davies,76514,36,341,14,24,377,38,0.10079575596816977,0.3888888888888889,0.07038123167155426
Bob Davis,76533,0,11,0,0,11,0,0,NA,0
Bob Doll,76582,0,44,0,1,44,1,0.022727272727272728,NA,0.022727272727272728
Bob Donham,76584,17,211,1,1,228,2,0.008771929824561403,0.058823529411764705,0.004739336492890996
Bob Duffy,76610,5,95,1,3,100,4,0.04,0.2,0.031578947368421054
Bob Elliott,76656,0,141,0,6,141,6,0.0425531914893617,NA,0.0425531914893617
Bob Ferry,76712,42,634,3,50,676,53,0.07840236686390532,0.07142857142857142,0.07886435331230283
Bob Fitzgerald,76720,2,12,0,0,14,0,0,0,0
Bob Greacen,76865,8,44,0,0,52,0,0,0,0
Bob Gross,76895,25,513,1,27,538,28,0.05204460966542751,0.04,0.05263157894736842
Bob Hansen,76942,50,575,9,38,625,47,0.0752,0.18,0.06608695652173913
Bob Harris,76959,21,237,2,7,258,9,0.03488372093023256,0.09523809523809523,0.029535864978902954
Bob Harrison,76962,48,530,8,34,578,42,0.0726643598615917,0.16666666666666666,0.06415094339622641
Bob Hogsett,77037,0,7,0,0,7,0,0,NA,0
Bob Hopkins,77052,18,273,3,24,291,27,0.09278350515463918,0.16666666666666666,0.08791208791208792
Bob Houbregs,77062,23,213,1,3,236,4,0.01694915254237288,0.043478260869565216,0.014084507042253521
Bob Kauffman,77227,5,525,0,43,530,43,0.08113207547169811,0,0.08190476190476191
Bob Kinney,77277,0,57,0,1,57,1,0.017543859649122806,NA,0.017543859649122806
Bob Knight,77287,0,2,0,0,2,0,0,NA,0
Bob Lanier,600005,67,959,10,130,1026,140,0.1364522417153996,0.14925373134328357,0.13555787278415016
Bob Lavoy,77347,13,58,1,2,71,3,0.04225352112676056,0.07692307692307693,0.034482758620689655
Bob Leonard,77371,34,428,11,56,462,67,0.14502164502164502,0.3235294117647059,0.1308411214953271
Bob Lochmueller,77397,2,47,0,1,49,1,0.02040816326530612,0,0.02127659574468085
Bob Love,77412,47,789,18,220,836,238,0.284688995215311,0.3829787234042553,0.2788339670468948
Bob Martin,77478,0,54,0,0,54,0,0,NA,0
Bob McAdoo,77498,94,852,10,144,946,154,0.16279069767441862,0.10638297872340426,0.16901408450704225
Bob McCann,737,1,178,0,0,179,0,0,0,0
Bob McNeill,77562,5,125,0,2,130,2,0.015384615384615385,0,0.016
Bob Miller,77603,0,2,0,0,2,0,0,NA,0
Bob Mullens,77660,0,4,0,0,4,0,0,NA,0
Bob Nash,77688,5,219,1,7,224,8,0.03571428571428571,0.2,0.0319634703196347
Bob O'Brien,77744,0,15,0,0,15,0,0,NA,0
Bob Peterson,77843,3,99,0,3,102,3,0.029411764705882353,0,0.030303030303030304
Bob Pettit,77847,88,795,41,189,883,230,0.26047565118912797,0.4659090909090909,0.23773584905660378
Bob Portman,77878,11,221,0,9,232,9,0.03879310344827586,0,0.04072398190045249
Bob Quick,77892,2,135,0,6,137,6,0.043795620437956206,0,0.044444444444444446
Bob Riley,77963,0,8,0,0,8,0,0,NA,0
Bob Rule,78042,0,403,0,90,403,90,0.22332506203473945,NA,0.22332506203473945
Bob Santini,78061,0,4,0,0,4,0,0,NA,0
Bob Schafer,78072,5,61,1,5,66,6,0.09090909090909091,0.2,0.08196721311475409
Bob Sims,78160,0,65,0,9,65,9,0.13846153846153847,NA,0.13846153846153847
Bob Sura,682,13,657,0,77,670,77,0.11492537313432835,0,0.1171993911719939
Bob Thornton,738,16,283,0,0,299,0,0,0,0
Bob Tough,78360,0,22,0,0,22,0,0,NA,0
Bob Verga,78413,0,21,0,0,21,0,0,NA,0
Bob Warlick,78459,12,158,2,26,170,28,0.16470588235294117,0.16666666666666666,0.16455696202531644
Bob Weiss,78485,53,783,8,79,836,87,0.10406698564593302,0.1509433962264151,0.10089399744572158
Bob Wiesenhahn,78522,2,59,0,2,61,2,0.03278688524590164,0,0.03389830508474576
Bob Wilkerson,78531,22,536,5,124,558,129,0.23118279569892472,0.22727272727272727,0.23134328358208955
Bob Williams,78564,0,25,0,0,25,0,0,NA,0
Bob Wilson,78586,0,48,0,0,48,0,0,NA,0
Boban Marjanovic,1626246,31,331,1,1,362,2,0.0055248618784530384,0.03225806451612903,0.0030211480362537764
Bobby Brown,201628,5,158,0,9,163,9,0.05521472392638037,0,0.056962025316455694
Bobby Cattage,76368,0,78,0,2,78,2,0.02564102564102564,NA,0.02564102564102564
Bobby Hurley,310,1,269,0,4,270,4,0.014814814814814815,0,0.01486988847583643
Bobby Jackson,1517,58,755,11,135,813,146,0.1795817958179582,0.1896551724137931,0.17880794701986755
Bobby Jones,77193,125,774,8,43,899,51,0.05672969966629588,0.064,0.05555555555555555
Bobby Jones,200784,0,91,0,0,91,0,0,NA,0
Bobby Lewis,77385,6,261,1,28,267,29,0.10861423220973783,0.16666666666666666,0.10727969348659004
Bobby Phills,184,26,467,3,89,493,92,0.18661257606490872,0.11538461538461539,0.1905781584582441
Bobby Portis,1626171,54,656,5,98,710,103,0.14507042253521127,0.09259259259259259,0.14939024390243902
Bobby Simmons,2250,9,466,1,59,475,60,0.12631578947368421,0.1111111111111111,0.12660944206008584
Bobby Smith,78203,0,13,0,0,13,0,0,NA,0
Bobby Wanzer,78453,36,445,7,21,481,28,0.058212058212058215,0.19444444444444445,0.04719101123595506
Bobby Washington,78469,0,115,0,11,115,11,0.09565217391304348,NA,0.09565217391304348
Bobby Watson,79635,0,63,0,1,63,1,0.015873015873015872,NA,0.015873015873015872
Bobby Wilson,78585,11,142,0,11,153,11,0.0718954248366013,0,0.07746478873239436
Bobi Klintman,1641752,0,8,0,0,8,0,0,NA,0
Bogdan Bogdanovic,203992,39,502,9,139,541,148,0.2735674676524954,0.23076923076923078,0.27689243027888444
Bojan Bogdanovic,202711,51,719,8,155,770,163,0.21168831168831168,0.1568627450980392,0.21557719054242003
Bol Bol,1629626,10,202,0,5,212,5,0.02358490566037736,0,0.024752475247524754
Bones Hyland,1630538,13,186,2,25,199,27,0.135678391959799,0.15384615384615385,0.13440860215053763
Boniface Ndong,101238,0,23,0,0,23,0,0,NA,0
Bonzi Wells,1719,48,591,7,102,639,109,0.1705790297339593,0.14583333333333334,0.17258883248730963
Bonzie Colson,1629045,0,8,0,1,8,1,0.125,NA,0.125
Boris Diaw,2564,119,1064,6,81,1183,87,0.073541842772612,0.05042016806722689,0.07612781954887218
Boris Nachamkin,77682,0,6,0,0,6,0,0,NA,0
Bostjan Nachbar,2411,18,317,1,23,335,24,0.07164179104477612,0.05555555555555555,0.07255520504731862
Bracey Wright,101152,0,26,0,1,26,1,0.038461538461538464,NA,0.038461538461538464
Brad Branson,76239,0,72,0,4,72,4,0.05555555555555555,NA,0.05555555555555555
Brad Daugherty,921,41,548,7,90,589,97,0.16468590831918506,0.17073170731707318,0.16423357664233576
Brad Davis,76516,45,961,1,39,1006,40,0.039761431411530816,0.022222222222222223,0.04058272632674298
Brad Holland,77040,11,93,0,1,104,1,0.009615384615384616,0,0.010752688172043012
Brad Lohaus,38,20,656,2,32,676,34,0.05029585798816568,0.1,0.04878048780487805
Brad Miller,1802,50,868,3,83,918,86,0.09368191721132897,0.06,0.0956221198156682
Brad Sellers,78110,28,398,1,24,426,25,0.05868544600938967,0.03571428571428571,0.06030150753768844
Brad Wanamaker,202954,21,191,0,4,212,4,0.018867924528301886,0,0.020942408376963352
Brad Wright,78620,0,16,0,0,16,0,0,NA,0
Bradley Beal,203078,51,801,19,232,852,251,0.29460093896713613,0.37254901960784315,0.28963795255930086
Brady Walker,78434,0,42,0,0,42,0,0,NA,0
Brandan Wright,201148,12,428,0,7,440,7,0.015909090909090907,0,0.016355140186915886
Branden Carlson,1642382,0,33,0,1,33,1,0.030303030303030304,NA,0.030303030303030304
Branden Dawson,1626183,0,6,0,0,6,0,0,NA,0
Brandin Knight,2688,0,1,0,0,1,0,0,NA,0
Brandin Podziemski,1641764,14,138,4,18,152,22,0.14473684210526316,0.2857142857142857,0.13043478260869565
Brandon Armstrong,2220,8,108,0,1,116,1,0.008620689655172414,0,0.009259259259259259
Brandon Bass,101138,59,758,4,53,817,57,0.06976744186046512,0.06779661016949153,0.06992084432717678
Brandon Boston Jr.,1630527,4,147,0,22,151,22,0.1456953642384106,0,0.14965986394557823
Brandon Clarke,1629634,15,306,1,6,321,7,0.021806853582554516,0.06666666666666667,0.0196078431372549
Brandon Davies,203561,0,78,0,1,78,1,0.01282051282051282,NA,0.01282051282051282
Brandon Goodwin,1629164,0,133,0,11,133,11,0.08270676691729323,NA,0.08270676691729323
Brandon Hunter,2599,3,67,0,0,70,0,0,0,0
Brandon Ingram,1627742,15,495,5,113,510,118,0.23137254901960785,0.3333333333333333,0.22828282828282828
Brandon Jennings,201943,25,555,7,199,580,206,0.35517241379310344,0.28,0.35855855855855856
Brandon Knight,202688,0,451,0,134,451,134,0.29711751662971175,NA,0.29711751662971175
Brandon Miller,1641706,0,101,0,38,101,38,0.37623762376237624,NA,0.37623762376237624
Brandon Paul,203464,1,64,0,0,65,0,0,0,0
Brandon Roy,200750,15,326,3,91,341,94,0.2756598240469208,0.2,0.2791411042944785
Brandon Rush,201575,22,481,0,37,503,37,0.073558648111332,0,0.07692307692307693
Brandon Sampson,1629102,0,14,0,0,14,0,0,NA,0
Brandon Williams,1585,0,18,0,1,18,1,0.05555555555555555,NA,0.05555555555555555
Brandon Williams,1630314,2,74,0,15,76,15,0.19736842105263158,0,0.20270270270270271
Brant Weidner,78484,0,8,0,0,8,0,0,NA,0
Braxton Key,1630296,5,37,0,0,42,0,0,0,0
Brendan Haywood,2217,54,816,1,12,870,13,0.014942528735632184,0.018518518518518517,0.014705882352941176
Brendan McCann,77500,0,41,0,1,41,1,0.024390243902439025,NA,0.024390243902439025
Brent Barry,699,88,912,3,70,1000,73,0.073,0.03409090909090909,0.07675438596491228
Brent Price,85,9,418,0,12,427,12,0.02810304449648712,0,0.028708133971291867
Brent Scott,1064,0,16,0,0,16,0,0,NA,0
Brett Szabo,1136,0,70,0,0,70,0,0,NA,0
Brett Vroman,78425,0,11,0,0,11,0,0,NA,0
Brevin Knight,1510,14,729,0,76,743,76,0.10228802153432032,0,0.10425240054869685
Brian Bowen II,1628968,0,12,0,0,12,0,0,NA,0
Brian Cardinal,2073,18,456,1,14,474,15,0.03164556962025317,0.05555555555555555,0.03070175438596491
Brian Cook,2567,31,421,2,15,452,17,0.03761061946902655,0.06451612903225806,0.035629453681710214
Brian Davis,76517,0,68,0,1,68,1,0.014705882352941176,NA,0.014705882352941176
Brian Evans,967,5,102,0,2,107,2,0.018691588785046728,0,0.0196078431372549
Brian Grant,258,58,756,5,78,814,83,0.10196560196560196,0.08620689655172414,0.10317460317460317
Brian Heaney,76984,6,14,0,0,20,0,0,0,0
Brian Howard,77065,0,95,0,4,95,4,0.042105263157894736,NA,0.042105263157894736
Brian Martin,77469,0,8,0,0,8,0,0,NA,0
Brian Oliver,1680,4,118,0,3,122,3,0.02459016393442623,0,0.025423728813559324
Brian Quinnett,77893,6,138,0,0,144,0,0,0,0
Brian Roberts,203148,10,314,0,23,324,23,0.07098765432098765,0,0.0732484076433121
Brian Rowsom,78031,0,82,0,2,82,2,0.024390243902439025,NA,0.024390243902439025
Brian Scalabrine,2243,39,520,0,10,559,10,0.017889087656529516,0,0.019230769230769232
Brian Shaw,216,127,943,7,104,1070,111,0.10373831775700934,0.05511811023622047,0.1102863202545069
Brian Skinner,1730,21,608,0,11,629,11,0.017488076311605722,0,0.018092105263157895
Brian Taylor,78296,0,330,0,38,330,38,0.11515151515151516,NA,0.11515151515151516
Brian Winters,78600,41,650,7,150,691,157,0.2272069464544139,0.17073170731707318,0.23076923076923078
Briante Weber,1627362,2,45,0,0,47,0,0,0,0
Brice Johnson,1627744,0,21,0,0,21,0,0,NA,0
Brice Sensabaugh,1641729,0,102,0,10,102,10,0.09803921568627451,NA,0.09803921568627451
Britton Johnsen,2639,0,26,0,0,26,0,0,NA,0
Brodric Thomas,1630271,0,44,0,0,44,0,0,NA,0
Bronny James,1642355,2,26,0,1,28,1,0.03571428571428571,0,0.038461538461538464
Brook Lopez,201572,89,1105,6,184,1194,190,0.15912897822445563,0.06741573033707865,0.1665158371040724
Brook Steppe,78250,4,238,0,5,242,5,0.02066115702479339,0,0.02100840336134454
Brooks Thompson,240,8,168,0,4,176,4,0.022727272727272728,0,0.023809523809523808
Bruce Bowen,1477,135,873,4,37,1008,41,0.040674603174603176,0.02962962962962963,0.042382588774341354
Bruce Brown,1628971,41,457,2,39,498,41,0.0823293172690763,0.04878048780487805,0.08533916849015317
Bruce Douglas,76588,0,8,0,0,8,0,0,NA,0
Bruce Flowers,76725,0,53,0,1,53,1,0.018867924528301886,NA,0.018867924528301886
Bruce Hale,76920,0,16,0,0,16,0,0,NA,0
Bruce Kuczenski,77318,0,15,0,0,15,0,0,NA,0
Bruce Seals,78103,15,235,1,44,250,45,0.18,0.06666666666666667,0.18723404255319148
Bruno Caboclo,203998,2,105,0,2,107,2,0.018691588785046728,0,0.01904761904761905
Bruno Fernando,1628981,7,220,0,1,227,1,0.004405286343612335,0,0.004545454545454545
Bruno Sundov,1743,1,102,0,1,103,1,0.009708737864077669,0,0.00980392156862745
Bryan Warrick,78462,0,169,0,1,169,1,0.005917159763313609,NA,0.005917159763313609
Bryant Reeves,735,0,395,0,52,395,52,0.13164556962025317,NA,0.13164556962025317
Bryant Stith,179,15,586,2,91,601,93,0.15474209650582363,0.13333333333333333,0.1552901023890785
Bryce Cotton,203955,0,23,0,1,23,1,0.043478260869565216,NA,0.043478260869565216
Bryce Dejean-Jones,1626214,0,14,0,0,14,0,0,NA,0
Bryce Drew,1724,3,243,0,10,246,10,0.04065040650406504,0,0.0411522633744856
Bryce McGowens,1631121,0,118,0,1,118,1,0.00847457627118644,NA,0.00847457627118644
Bryn Forbes,1627854,42,431,1,47,473,48,0.1014799154334038,0.023809523809523808,0.10904872389791183
Bryon Russell,935,105,841,17,65,946,82,0.08668076109936575,0.1619047619047619,0.07728894173602854
Bub Carrington,1642267,0,81,0,18,81,18,0.2222222222222222,NA,0.2222222222222222
Bubba Wells,1528,0,39,0,0,39,0,0,NA,0
Buck Johnson,77130,20,505,2,56,525,58,0.11047619047619048,0.1,0.11089108910891089
Buck Williams,433,108,1306,8,88,1414,96,0.06789250353606789,0.07407407407407407,0.06738131699846861
Buckshot O'Brien,77743,0,5,0,0,5,0,0,NA,0
Bud Grant,76850,12,64,0,0,76,0,0,0,0
Bud Koper,77299,0,54,0,2,54,2,0.037037037037037035,NA,0.037037037037037035
Buddy Boeheim,1631205,0,20,0,0,20,0,0,NA,0
Buddy Hield,1627741,18,715,4,206,733,210,0.286493860845839,0.2222222222222222,0.2881118881118881
Butch Beard,76130,32,605,2,50,637,52,0.08163265306122448,0.0625,0.08264462809917356
Butch Carter,76355,0,361,0,30,361,30,0.08310249307479224,NA,0.08310249307479224
Butch Feher,76699,0,48,0,0,48,0,0,NA,0
Butch Graves,76855,0,4,0,0,4,0,0,NA,0
Butch Lee,77356,3,96,0,10,99,10,0.10101010101010101,0,0.10416666666666667
Butch Van Breda Kolff,78401,3,67,0,1,70,1,0.014285714285714285,0,0.014925373134328358
Byron Beck,76134,5,53,0,0,58,0,0,0,0
Byron Dinkins,76574,0,45,0,0,45,0,0,NA,0
Byron Houston,780,4,214,0,1,218,1,0.0045871559633027525,0,0.004672897196261682
Byron Irvin,77096,3,87,1,2,90,3,0.03333333333333333,0.3333333333333333,0.022988505747126436
Byron Mullens,201957,1,189,0,25,190,25,0.13157894736842105,0,0.13227513227513227
Byron Scott,2,183,1073,28,171,1256,199,0.15843949044585987,0.15300546448087432,0.15936626281453867
C.J. Watson,201228,48,600,4,35,648,39,0.06018518518518518,0.08333333333333333,0.058333333333333334
C.J. Wilcox,203912,2,66,0,0,68,0,0,0,0
C.J. Williams,203710,0,53,0,3,53,3,0.05660377358490566,NA,0.05660377358490566
CJ Elleby,1629604,2,88,0,7,90,7,0.07777777777777778,0,0.07954545454545454
CJ McCollum,203468,73,787,28,233,860,261,0.30348837209302326,0.3835616438356164,0.2960609911054638
CJ Miles,101139,44,849,4,135,893,139,0.15565509518477044,0.09090909090909091,0.15901060070671377
